# step, gen_loss, dis_loss
7996, -8.823583E+00, -1.566573E+01
7997,  2.333372E+01, -1.566501E+01
7998,  8.897385E+00, -1.566598E+01
7999,  1.232704E+01, -1.566554E+01
8000, -9.709589E+00, -1.566514E+01
8001,  3.099132E+00, -1.566659E+01
8002, -9.354677E+00, -1.566492E+01
8003, -2.635744E+00, -1.566377E+01
8004, -9.452951E+00, -1.566488E+01
8005, -5.953870E+00, -1.566516E+01
8006, -1.601218E+01, -1.566466E+01
8007, -1.561564E+01, -1.566571E+01
8008, -5.508873E+00, -1.566533E+01
8009,  8.464816E+00, -1.566617E+01
8010, -9.344896E+00, -1.566360E+01
8011, -3.307104E+00, -1.566726E+01
8012, -7.084305E+00, -1.566608E+01
8013, -6.310247E+00, -1.566566E+01
8014,  1.010864E+01, -1.566427E+01
8015, -8.983025E+00, -1.566378E+01
8016, -6.622071E+00, -1.566709E+01
8017,  1.841707E+00, -1.566699E+01
8018, -5.847977E+00, -1.566543E+01
8019, -1.543282E+01, -1.566610E+01
8020, -1.135797E+01, -1.566610E+01
8021,  5.162858E+00, -1.566323E+01
8022, -8.839575E+00, -1.566678E+01
8023, -8.510484E+00, -1.566600E+01
8024, -9.791668E+00, -1.566358E+01
8025, -1.592173E+01, -1.566560E+01
8026, -3.269568E+00, -1.566628E+01
8027,  9.398367E+00, -1.566295E+01
8028, -1.912826E+00, -1.566620E+01
8029, -4.715562E+00, -1.566525E+01
8030, -8.663313E+00, -1.566605E+01
8031,  3.653579E-01, -1.566536E+01
8032, -1.017717E+01, -1.566677E+01
8033, -2.522634E+01, -1.566635E+01
8034, -1.645026E+01, -1.566392E+01
8035,  2.855233E+01, -1.566522E+01
8036,  7.761219E-01, -1.566397E+01
8037, -3.644127E+00, -1.566656E+01
8038,  1.021888E+00, -1.566625E+01
8039,  2.369933E+00, -1.566606E+01
8040, -1.849904E-01, -1.566622E+01
8041, -6.175147E+00, -1.566721E+01
8042, -6.484479E-01, -1.566615E+01
8043, -1.011248E+01, -1.566455E+01
8044, -2.258021E+01, -1.566672E+01
8045,  6.196817E+00, -1.566529E+01
8046, -9.227324E+00, -1.566631E+01
8047, -6.248447E-02, -1.566582E+01
8048, -9.776321E+00, -1.566609E+01
8049, -1.920730E+01, -1.566641E+01
8050, -3.030582E+01, -1.566590E+01
8051,  2.787205E+00, -1.566564E+01
8052, -1.597252E+01, -1.566587E+01
8053, -3.729149E+01, -1.566644E+01
8054, -4.045479E+01, -1.566639E+01
8055, -4.202216E+01, -1.566583E+01
8056, -2.063631E+01, -1.566612E+01
8057, -2.418645E+01, -1.566675E+01
8058, -3.430773E+01, -1.566384E+01
8059, -2.068221E+01, -1.566572E+01
8060, -1.457372E+01, -1.566626E+01
8061, -8.526467E+00, -1.566473E+01
8062, -1.677068E+01, -1.566614E+01
8063, -4.117403E+01, -1.566690E+01
8064, -3.446404E+01, -1.566637E+01
8065, -4.369950E+01, -1.566646E+01
8066, -3.785480E+01, -1.566655E+01
8067, -2.381543E+01, -1.566520E+01
8068, -2.619017E+01, -1.566670E+01
8069, -2.573205E+01, -1.566646E+01
8070, -1.915066E+01, -1.566609E+01
8071, -1.510406E+01, -1.566673E+01
8072, -1.585908E+01, -1.566647E+01
8073, -8.550472E+00, -1.566547E+01
8074, -9.879781E+00, -1.566656E+01
8075, -9.706362E+00, -1.566672E+01
8076, -9.498704E+00, -1.566605E+01
8077, -8.643448E+00, -1.566635E+01
8078, -1.256422E+01, -1.566590E+01
8079, -1.058549E+01, -1.566636E+01
8080, -7.989094E+00, -1.566678E+01
8081,  8.350161E-01, -1.566495E+01
8082, -6.429201E+00, -1.566643E+01
8083, -8.537804E+00, -1.566610E+01
8084, -2.821903E+00, -1.566725E+01
8085, -3.496231E+00, -1.566690E+01
8086,  2.951054E+00, -1.566658E+01
8087, -4.127283E-01, -1.566639E+01
8088,  6.301630E+00, -1.566508E+01
8089,  9.744771E+00, -1.566606E+01
8090,  2.007206E+00, -1.566630E+01
8091,  1.445817E+01, -1.566683E+01
8092,  7.880656E+00, -1.566608E+01
8093,  1.015771E+01, -1.566607E+01
8094,  1.779263E+01, -1.566595E+01
8095,  9.941305E+00, -1.566743E+01
8096, -9.407773E-01, -1.566415E+01
8097,  9.399608E+00, -1.566562E+01
8098,  1.440392E+01, -1.566674E+01
8099,  5.962394E+00, -1.566518E+01
8100, -4.034867E+00, -1.566663E+01
8101,  3.713629E+00, -1.566703E+01
8102, -1.953811E+00, -1.566628E+01
8103,  1.754731E+00, -1.566550E+01
8104, -3.168156E-01, -1.566651E+01
8105, -2.224471E+00, -1.566524E+01
8106, -9.287342E-01, -1.566702E+01
8107,  1.247403E+00, -1.566675E+01
8108,  2.254261E+00, -1.566438E+01
8109,  9.251271E+00, -1.566662E+01
8110,  1.369507E+01, -1.566638E+01
8111,  3.709512E+00, -1.566595E+01
8112,  4.528968E+00, -1.566678E+01
8113,  3.824180E-01, -1.566587E+01
8114,  1.577740E+00, -1.566593E+01
8115,  2.024089E+00, -1.566637E+01
8116,  8.177527E+00, -1.566703E+01
8117, -1.308232E+01, -1.566569E+01
8118, -1.909178E+01, -1.566675E+01
8119, -1.327421E+01, -1.566629E+01
8120, -1.097248E+01, -1.566577E+01
8121, -8.202305E+00, -1.566649E+01
8122, -6.334971E+00, -1.566656E+01
8123, -6.187069E+00, -1.566575E+01
8124, -5.273742E+00, -1.566652E+01
8125, -3.302162E+00, -1.566641E+01
8126, -4.033664E+00, -1.566615E+01
8127, -3.790852E+00, -1.566652E+01
8128, -2.012566E+00, -1.566596E+01
8129, -1.979704E+00, -1.566650E+01
8130, -2.113787E+00, -1.566676E+01
8131, -2.719319E+00, -1.566627E+01
8132, -2.527416E+00, -1.566638E+01
8133, -2.595262E+00, -1.566590E+01
8134, -1.997482E+00, -1.566663E+01
8135, -1.525341E+00, -1.566625E+01
8136, -1.436195E+00, -1.566649E+01
8137, -3.232562E+00, -1.566641E+01
8138, -2.120934E+00, -1.566612E+01
8139, -2.813749E+00, -1.566676E+01
8140, -2.189500E+00, -1.566641E+01
8141, -1.365348E+00, -1.566663E+01
8142, -2.341789E+00, -1.566657E+01
8143, -1.814753E+00, -1.566662E+01
8144, -1.854512E+00, -1.566644E+01
8145, -2.263468E+00, -1.566632E+01
8146, -2.181113E+00, -1.566668E+01
8147, -2.175496E+00, -1.566641E+01
8148, -3.756352E+00, -1.566598E+01
8149, -4.540852E+00, -1.566661E+01
8150, -3.583428E+00, -1.566661E+01
8151, -1.454646E+00, -1.566601E+01
8152, -2.867417E+00, -1.566672E+01
8153, -2.976307E+00, -1.566637E+01
8154, -3.006064E+00, -1.566526E+01
8155, -2.220792E+00, -1.566655E+01
8156, -2.426266E+00, -1.566660E+01
8157, -2.547250E+00, -1.566662E+01
8158, -3.857142E+00, -1.566661E+01
8159, -3.451706E+00, -1.566660E+01
8160, -2.874775E+00, -1.566641E+01
8161, -2.463276E+00, -1.566664E+01
8162, -2.196221E-01, -1.566651E+01
8163, -1.086046E+00, -1.566681E+01
8164, -1.569272E+00, -1.566675E+01
8165, -1.389949E+00, -1.566648E+01
8166, -2.524760E+00, -1.566580E+01
8167, -2.938970E+00, -1.566654E+01
8168, -2.456429E+00, -1.566661E+01
8169, -1.652409E+00, -1.566595E+01
8170, -1.770635E+00, -1.566648E+01
8171, -2.249477E+00, -1.566652E+01
8172, -1.129102E+00, -1.566591E+01
8173, -2.036805E+00, -1.566661E+01
8174, -8.116683E-01, -1.566665E+01
8175, -1.305661E+00, -1.566604E+01
8176, -3.943874E-01, -1.566656E+01
8177,  5.983078E-02, -1.566663E+01
8178, -4.661149E-01, -1.566635E+01
8179, -4.827258E-01, -1.566656E+01
8180, -4.373432E-01, -1.566672E+01
8181, -1.152165E+00, -1.566655E+01
8182, -3.920281E-01, -1.566649E+01
8183, -7.625689E-01, -1.566641E+01
8184, -1.330633E+00, -1.566671E+01
8185, -1.510411E+00, -1.566656E+01
8186, -2.137677E+00, -1.566635E+01
8187, -6.450750E-01, -1.566646E+01
8188, -1.841996E-01, -1.566656E+01
8189,  4.683267E-01, -1.566608E+01
8190, -3.889700E-01, -1.566675E+01
8191, -3.137009E-01, -1.566668E+01
8192, -4.423118E-01, -1.566630E+01
8193, -9.847786E-01, -1.566657E+01
8194, -1.574539E+00, -1.566644E+01
8195, -1.169814E+00, -1.566658E+01
8196, -1.838346E+00, -1.566660E+01
8197, -2.199112E+00, -1.566663E+01
8198, -1.471523E+00, -1.566653E+01
8199, -4.978557E-01, -1.566654E+01
8200,  1.518660E-01, -1.566660E+01
8201,  8.599985E-01, -1.566641E+01
8202,  4.853666E-01, -1.566679E+01
8203,  3.457683E-01, -1.566679E+01
8204,  2.988138E-01, -1.566619E+01
8205,  1.008155E+00, -1.566668E+01
8206,  6.639000E-01, -1.566662E+01
8207,  2.501728E-01, -1.566629E+01
8208, -1.585877E-01, -1.566660E+01
8209,  2.498494E-01, -1.566655E+01
8210,  7.628477E-01, -1.566667E+01
8211,  1.433780E+00, -1.566652E+01
8212,  1.768781E+00, -1.566679E+01
8213,  2.092524E+00, -1.566640E+01
8214,  1.244772E+00, -1.566671E+01
8215,  6.486162E-01, -1.566659E+01
8216,  8.179396E-01, -1.566653E+01
8217,  9.166568E-01, -1.566659E+01
8218,  7.576723E-01, -1.566656E+01
8219,  1.496360E+00, -1.566676E+01
8220,  1.881492E+00, -1.566649E+01
8221,  1.815838E+00, -1.566671E+01
8222,  2.006354E+00, -1.566661E+01
8223,  2.069982E+00, -1.566663E+01
8224,  2.109809E+00, -1.566660E+01
8225,  1.288482E+00, -1.566673E+01
8226,  1.079300E+00, -1.566656E+01
8227,  8.150957E-01, -1.566654E+01
8228,  2.399420E-01, -1.566673E+01
8229,  5.539259E-01, -1.566671E+01
8230,  9.422536E-01, -1.566655E+01
8231,  5.835891E-01, -1.566652E+01
8232,  4.397627E-01, -1.566665E+01
8233,  1.396972E+00, -1.566664E+01
8234,  1.768496E+00, -1.566663E+01
8235,  9.901397E-01, -1.566663E+01
8236,  1.322434E+00, -1.566655E+01
8237,  1.955938E+00, -1.566649E+01
8238,  1.871071E+00, -1.566660E+01
8239,  1.892555E+00, -1.566659E+01
8240,  2.271895E+00, -1.566661E+01
8241,  2.192289E+00, -1.566662E+01
8242,  1.846096E+00, -1.566670E+01
8243,  1.834341E+00, -1.566673E+01
8244,  1.826118E+00, -1.566684E+01
8245,  1.903142E+00, -1.566677E+01
8246,  2.244966E+00, -1.566658E+01
8247,  2.796091E+00, -1.566659E+01
8248,  3.003467E+00, -1.566679E+01
8249,  3.146166E+00, -1.566666E+01
8250,  3.372625E+00, -1.566678E+01
8251,  3.465703E+00, -1.566673E+01
8252,  3.673303E+00, -1.566656E+01
8253,  3.762453E+00, -1.566670E+01
8254,  3.798400E+00, -1.566683E+01
8255,  3.963137E+00, -1.566679E+01
8256,  4.037728E+00, -1.566660E+01
8257,  4.113189E+00, -1.566660E+01
8258,  4.121475E+00, -1.566671E+01
8259,  4.125125E+00, -1.566668E+01
8260,  4.125126E+00, -1.566669E+01
8261,  4.125132E+00, -1.566669E+01
8262,  4.125126E+00, -1.566669E+01
8263,  4.125134E+00, -1.566669E+01
8264,  4.125128E+00, -1.566669E+01
8265,  4.125127E+00, -1.566669E+01
8266,  4.125130E+00, -1.566669E+01
8267,  4.125136E+00, -1.566670E+01
8268,  4.125130E+00, -1.566669E+01
8269,  4.125131E+00, -1.566669E+01
8270,  4.125135E+00, -1.566669E+01
8271,  4.125125E+00, -1.566668E+01
8272,  4.125127E+00, -1.566669E+01
8273,  4.125134E+00, -1.566669E+01
8274,  4.125127E+00, -1.566669E+01
8275,  4.125131E+00, -1.566669E+01
8276,  4.125137E+00, -1.566670E+01
8277,  4.125129E+00, -1.566669E+01
8278,  4.125134E+00, -1.566669E+01
8279,  4.125124E+00, -1.566668E+01
8280,  4.125134E+00, -1.566669E+01
8281,  4.125129E+00, -1.566669E+01
8282,  4.125132E+00, -1.566669E+01
8283,  4.125125E+00, -1.566668E+01
8284,  4.125134E+00, -1.566669E+01
8285,  4.125137E+00, -1.566670E+01
8286,  4.125131E+00, -1.566669E+01
8287,  4.125135E+00, -1.566669E+01
8288,  4.125140E+00, -1.566670E+01
8289,  4.125128E+00, -1.566669E+01
8290,  4.125136E+00, -1.566670E+01
8291,  4.125137E+00, -1.566670E+01
8292,  4.125126E+00, -1.566669E+01
8293,  4.125133E+00, -1.566669E+01
8294,  4.125133E+00, -1.566669E+01
8295,  4.125136E+00, -1.566670E+01
8296,  4.125130E+00, -1.566669E+01
8297,  4.125127E+00, -1.566669E+01
8298,  4.125135E+00, -1.566669E+01
8299,  4.125136E+00, -1.566670E+01
8300,  4.125133E+00, -1.566669E+01
8301,  4.125130E+00, -1.566669E+01
8302,  4.125130E+00, -1.566669E+01
8303,  4.125129E+00, -1.566669E+01
8304,  4.125134E+00, -1.566669E+01
8305,  4.125137E+00, -1.566670E+01
8306,  4.125133E+00, -1.566669E+01
8307,  4.125136E+00, -1.566670E+01
8308,  4.125132E+00, -1.566669E+01
8309,  4.125138E+00, -1.566670E+01
8310,  4.125134E+00, -1.566669E+01
8311,  4.125136E+00, -1.566669E+01
8312,  4.125125E+00, -1.566668E+01
8313,  4.125128E+00, -1.566669E+01
8314,  4.125129E+00, -1.566669E+01
8315,  4.125126E+00, -1.566669E+01
8316,  4.125126E+00, -1.566669E+01
8317,  4.125128E+00, -1.566669E+01
8318,  4.125131E+00, -1.566669E+01
8319,  4.125132E+00, -1.566669E+01
8320,  4.125125E+00, -1.566668E+01
8321,  4.125129E+00, -1.566669E+01
8322,  4.125129E+00, -1.566669E+01
8323,  4.125134E+00, -1.566669E+01
8324,  4.125128E+00, -1.566669E+01
8325,  4.125124E+00, -1.566668E+01
8326,  4.125136E+00, -1.566670E+01
8327,  4.125130E+00, -1.566669E+01
8328,  4.125131E+00, -1.566669E+01
8329,  4.125133E+00, -1.566669E+01
8330,  4.125134E+00, -1.566669E+01
8331,  4.125137E+00, -1.566670E+01
8332,  4.125129E+00, -1.566669E+01
8333,  4.125131E+00, -1.566669E+01
8334,  4.125132E+00, -1.566669E+01
8335,  4.125134E+00, -1.566669E+01
8336,  4.125137E+00, -1.566670E+01
8337,  4.125124E+00, -1.566668E+01
8338,  4.125128E+00, -1.566669E+01
8339,  4.125128E+00, -1.566669E+01
8340,  4.125138E+00, -1.566670E+01
8341,  4.125128E+00, -1.566669E+01
8342,  4.125123E+00, -1.566668E+01
8343,  4.125127E+00, -1.566669E+01
8344,  4.125131E+00, -1.566669E+01
8345,  4.125136E+00, -1.566670E+01
8346,  4.125138E+00, -1.566670E+01
8347,  4.125129E+00, -1.566669E+01
8348,  4.125127E+00, -1.566669E+01
8349,  4.125133E+00, -1.566669E+01
8350,  4.125133E+00, -1.566669E+01
8351,  4.125133E+00, -1.566669E+01
8352,  4.125129E+00, -1.566669E+01
8353,  4.125126E+00, -1.566669E+01
8354,  4.125125E+00, -1.566668E+01
8355,  4.125130E+00, -1.566669E+01
8356,  4.125131E+00, -1.566669E+01
8357,  4.125132E+00, -1.566669E+01
8358,  4.125126E+00, -1.566669E+01
8359,  4.125134E+00, -1.566669E+01
8360,  4.125133E+00, -1.566669E+01
8361,  4.125137E+00, -1.566670E+01
8362,  4.125134E+00, -1.566669E+01
8363,  4.125140E+00, -1.566670E+01
8364,  4.125134E+00, -1.566669E+01
8365,  4.125133E+00, -1.566669E+01
8366,  4.125131E+00, -1.566669E+01
8367,  4.125128E+00, -1.566669E+01
8368,  4.125129E+00, -1.566669E+01
8369,  4.125138E+00, -1.566670E+01
8370,  4.125129E+00, -1.566669E+01
8371,  4.125133E+00, -1.566669E+01
8372,  4.125131E+00, -1.566669E+01
8373,  4.125131E+00, -1.566669E+01
8374,  4.125134E+00, -1.566669E+01
8375,  4.125126E+00, -1.566669E+01
8376,  4.125134E+00, -1.566669E+01
8377,  4.125134E+00, -1.566669E+01
8378,  4.125127E+00, -1.566669E+01
8379,  4.125124E+00, -1.566668E+01
8380,  4.125128E+00, -1.566669E+01
8381,  4.125124E+00, -1.566668E+01
8382,  4.125134E+00, -1.566669E+01
8383,  4.125130E+00, -1.566669E+01
8384,  4.125134E+00, -1.566669E+01
8385,  4.125131E+00, -1.566669E+01
8386,  4.125130E+00, -1.566669E+01
8387,  4.125141E+00, -1.566670E+01
8388,  4.125129E+00, -1.566669E+01
8389,  4.125127E+00, -1.566669E+01
8390,  4.125128E+00, -1.566669E+01
8391,  4.125133E+00, -1.566669E+01
8392,  4.125125E+00, -1.566668E+01
8393,  4.125129E+00, -1.566669E+01
8394,  4.125135E+00, -1.566669E+01
8395,  4.125128E+00, -1.566669E+01
8396,  4.125135E+00, -1.566669E+01
8397,  4.125129E+00, -1.566669E+01
8398,  4.125125E+00, -1.566668E+01
8399,  4.125131E+00, -1.566669E+01
8400,  4.125128E+00, -1.566669E+01
8401,  4.125125E+00, -1.566668E+01
8402,  4.125134E+00, -1.566669E+01
8403,  4.125129E+00, -1.566669E+01
8404,  4.125128E+00, -1.566669E+01
8405,  4.125128E+00, -1.566669E+01
8406,  4.125135E+00, -1.566669E+01
8407,  4.125129E+00, -1.566669E+01
8408,  4.125130E+00, -1.566669E+01
8409,  4.125134E+00, -1.566669E+01
8410,  4.125127E+00, -1.566669E+01
8411,  4.125136E+00, -1.566670E+01
8412,  4.125132E+00, -1.566669E+01
8413,  4.125125E+00, -1.566668E+01
8414,  4.125134E+00, -1.566669E+01
8415,  4.125127E+00, -1.566669E+01
8416,  4.125133E+00, -1.566669E+01
8417,  4.125127E+00, -1.566669E+01
8418,  4.125136E+00, -1.566670E+01
8419,  4.125125E+00, -1.566668E+01
8420,  4.125128E+00, -1.566669E+01
8421,  4.125133E+00, -1.566669E+01
8422,  4.125128E+00, -1.566669E+01
8423,  4.125130E+00, -1.566669E+01
8424,  4.125133E+00, -1.566669E+01
8425,  4.125136E+00, -1.566670E+01
8426,  4.125138E+00, -1.566670E+01
8427,  4.125126E+00, -1.566669E+01
8428,  4.125133E+00, -1.566669E+01
8429,  4.125137E+00, -1.566670E+01
8430,  4.125132E+00, -1.566669E+01
8431,  4.125136E+00, -1.566670E+01
8432,  4.125132E+00, -1.566669E+01
8433,  4.125134E+00, -1.566669E+01
8434,  4.125129E+00, -1.566669E+01
8435,  4.125141E+00, -1.566670E+01
8436,  4.125137E+00, -1.566670E+01
8437,  4.125129E+00, -1.566669E+01
8438,  4.125131E+00, -1.566669E+01
8439,  4.125131E+00, -1.566669E+01
8440,  4.125133E+00, -1.566669E+01
8441,  4.125134E+00, -1.566669E+01
8442,  4.125132E+00, -1.566669E+01
8443,  4.125129E+00, -1.566669E+01
8444,  4.125132E+00, -1.566669E+01
8445,  4.125134E+00, -1.566669E+01
8446,  4.125129E+00, -1.566669E+01
8447,  4.125131E+00, -1.566669E+01
8448,  4.125136E+00, -1.566670E+01
8449,  4.125134E+00, -1.566669E+01
8450,  4.125124E+00, -1.566668E+01
8451,  4.125124E+00, -1.566668E+01
8452,  4.125133E+00, -1.566669E+01
8453,  4.125138E+00, -1.566670E+01
8454,  4.125129E+00, -1.566669E+01
8455,  4.125134E+00, -1.566669E+01
8456,  4.125133E+00, -1.566669E+01
8457,  4.125129E+00, -1.566669E+01
8458,  4.125129E+00, -1.566669E+01
8459,  4.125135E+00, -1.566669E+01
8460,  4.125125E+00, -1.566668E+01
8461,  4.125131E+00, -1.566669E+01
8462,  4.125128E+00, -1.566669E+01
8463,  4.125128E+00, -1.566669E+01
8464,  4.125131E+00, -1.566669E+01
8465,  4.125130E+00, -1.566669E+01
8466,  4.125137E+00, -1.566670E+01
8467,  4.125135E+00, -1.566669E+01
8468,  4.125130E+00, -1.566669E+01
8469,  4.125127E+00, -1.566669E+01
8470,  4.125128E+00, -1.566669E+01
8471,  4.125126E+00, -1.566669E+01
8472,  4.125129E+00, -1.566669E+01
8473,  4.125128E+00, -1.566669E+01
8474,  4.125133E+00, -1.566669E+01
8475,  4.125128E+00, -1.566669E+01
8476,  4.125129E+00, -1.566669E+01
8477,  4.125127E+00, -1.566669E+01
8478,  4.125132E+00, -1.566669E+01
8479,  4.125127E+00, -1.566669E+01
8480,  4.125134E+00, -1.566669E+01
8481,  4.125124E+00, -1.566668E+01
8482,  4.125136E+00, -1.566670E+01
8483,  4.125136E+00, -1.566670E+01
8484,  4.125132E+00, -1.566669E+01
8485,  4.125137E+00, -1.566669E+01
8486,  4.125126E+00, -1.566669E+01
8487,  4.125133E+00, -1.566669E+01
8488,  4.125131E+00, -1.566669E+01
8489,  4.125128E+00, -1.566669E+01
8490,  4.125129E+00, -1.566669E+01
8491,  4.125125E+00, -1.566668E+01
8492,  4.125136E+00, -1.566670E+01
8493,  4.125128E+00, -1.566669E+01
8494,  4.125134E+00, -1.566669E+01
8495,  4.125137E+00, -1.566670E+01
8496,  4.125128E+00, -1.566669E+01
8497,  4.125130E+00, -1.566669E+01
8498,  4.125137E+00, -1.566670E+01
8499,  4.125130E+00, -1.566669E+01
8500,  4.125130E+00, -1.566669E+01
8501,  4.125125E+00, -1.566668E+01
8502,  4.125130E+00, -1.566669E+01
8503,  4.125130E+00, -1.566669E+01
8504,  4.125126E+00, -1.566669E+01
8505,  4.125133E+00, -1.566669E+01
8506,  4.125132E+00, -1.566669E+01
8507,  4.125128E+00, -1.566669E+01
8508,  4.125132E+00, -1.566669E+01
8509,  4.125128E+00, -1.566669E+01
8510,  4.125131E+00, -1.566669E+01
8511,  4.125134E+00, -1.566669E+01
8512,  4.125129E+00, -1.566669E+01
8513,  4.125133E+00, -1.566669E+01
8514,  4.125131E+00, -1.566669E+01
8515,  4.125125E+00, -1.566668E+01
8516,  4.125128E+00, -1.566669E+01
8517,  4.125131E+00, -1.566669E+01
8518,  4.125130E+00, -1.566669E+01
8519,  4.125124E+00, -1.566668E+01
8520,  4.125130E+00, -1.566669E+01
8521,  4.125126E+00, -1.566669E+01
8522,  4.125137E+00, -1.566670E+01
8523,  4.125129E+00, -1.566669E+01
8524,  4.125127E+00, -1.566669E+01
8525,  4.125126E+00, -1.566669E+01
8526,  4.125135E+00, -1.566669E+01
8527,  4.125124E+00, -1.566668E+01
8528,  4.125134E+00, -1.566669E+01
8529,  4.125127E+00, -1.566669E+01
8530,  4.125130E+00, -1.566669E+01
8531,  4.125131E+00, -1.566669E+01
8532,  4.125132E+00, -1.566669E+01
8533,  4.125134E+00, -1.566669E+01
8534,  4.125125E+00, -1.566668E+01
8535,  4.125134E+00, -1.566669E+01
8536,  4.125128E+00, -1.566669E+01
8537,  4.125135E+00, -1.566669E+01
8538,  4.125129E+00, -1.566669E+01
8539,  4.125129E+00, -1.566669E+01
8540,  4.125136E+00, -1.566670E+01
8541,  4.125130E+00, -1.566669E+01
8542,  4.125122E+00, -1.566668E+01
8543,  4.125134E+00, -1.566669E+01
8544,  4.125135E+00, -1.566669E+01
8545,  4.125127E+00, -1.566669E+01
8546,  4.125132E+00, -1.566669E+01
8547,  4.125129E+00, -1.566669E+01
8548,  4.125128E+00, -1.566669E+01
8549,  4.125136E+00, -1.566670E+01
8550,  4.125133E+00, -1.566669E+01
8551,  4.125128E+00, -1.566669E+01
8552,  4.125125E+00, -1.566668E+01
8553,  4.125135E+00, -1.566669E+01
8554,  4.125132E+00, -1.566669E+01
8555,  4.125127E+00, -1.566669E+01
8556,  4.125130E+00, -1.566669E+01
8557,  4.125127E+00, -1.566669E+01
8558,  4.125129E+00, -1.566669E+01
8559,  4.125133E+00, -1.566669E+01
8560,  4.125130E+00, -1.566669E+01
8561,  4.125131E+00, -1.566669E+01
8562,  4.125127E+00, -1.566669E+01
8563,  4.125131E+00, -1.566669E+01
8564,  4.125128E+00, -1.566669E+01
8565,  4.125136E+00, -1.566670E+01
8566,  4.125136E+00, -1.566670E+01
8567,  4.125134E+00, -1.566669E+01
8568,  4.125136E+00, -1.566670E+01
8569,  4.125127E+00, -1.566669E+01
8570,  4.125134E+00, -1.566669E+01
8571,  4.125127E+00, -1.566669E+01
8572,  4.125135E+00, -1.566669E+01
8573,  4.125134E+00, -1.566669E+01
8574,  4.125127E+00, -1.566669E+01
8575,  4.125130E+00, -1.566669E+01
8576,  4.125129E+00, -1.566669E+01
8577,  4.125132E+00, -1.566669E+01
8578,  4.125129E+00, -1.566669E+01
8579,  4.125126E+00, -1.566669E+01
8580,  4.125141E+00, -1.566670E+01
8581,  4.125135E+00, -1.566669E+01
8582,  4.125126E+00, -1.566669E+01
8583,  4.125127E+00, -1.566669E+01
8584,  4.125126E+00, -1.566669E+01
8585,  4.125128E+00, -1.566669E+01
8586,  4.125129E+00, -1.566669E+01
8587,  4.125136E+00, -1.566670E+01
8588,  4.125130E+00, -1.566669E+01
8589,  4.125130E+00, -1.566669E+01
8590,  4.125132E+00, -1.566669E+01
8591,  4.125127E+00, -1.566669E+01
8592,  4.125125E+00, -1.566668E+01
8593,  4.125132E+00, -1.566669E+01
8594,  4.125129E+00, -1.566669E+01
8595,  4.125131E+00, -1.566669E+01
8596,  4.125126E+00, -1.566669E+01
8597,  4.125134E+00, -1.566669E+01
8598,  4.125139E+00, -1.566670E+01
8599,  4.125130E+00, -1.566669E+01
8600,  4.125128E+00, -1.566669E+01
8601,  4.125135E+00, -1.566669E+01
8602,  4.125125E+00, -1.566668E+01
8603,  4.125129E+00, -1.566669E+01
8604,  4.125129E+00, -1.566669E+01
8605,  4.125128E+00, -1.566669E+01
8606,  4.125135E+00, -1.566669E+01
8607,  4.125126E+00, -1.566669E+01
8608,  4.125135E+00, -1.566669E+01
8609,  4.125134E+00, -1.566669E+01
8610,  4.125129E+00, -1.566669E+01
8611,  4.125135E+00, -1.566669E+01
8612,  4.125130E+00, -1.566669E+01
8613,  4.125131E+00, -1.566669E+01
8614,  4.125123E+00, -1.566668E+01
8615,  4.125130E+00, -1.566669E+01
8616,  4.125127E+00, -1.566669E+01
8617,  4.125133E+00, -1.566669E+01
8618,  4.125136E+00, -1.566670E+01
8619,  4.125136E+00, -1.566670E+01
8620,  4.125126E+00, -1.566669E+01
8621,  4.125133E+00, -1.566669E+01
8622,  4.125127E+00, -1.566669E+01
8623,  4.125132E+00, -1.566669E+01
8624,  4.125131E+00, -1.566669E+01
8625,  4.125134E+00, -1.566669E+01
8626,  4.125135E+00, -1.566669E+01
8627,  4.125125E+00, -1.566668E+01
8628,  4.125133E+00, -1.566669E+01
8629,  4.125136E+00, -1.566670E+01
8630,  4.125134E+00, -1.566669E+01
8631,  4.125137E+00, -1.566670E+01
8632,  4.125129E+00, -1.566669E+01
8633,  4.125127E+00, -1.566669E+01
8634,  4.125134E+00, -1.566669E+01
8635,  4.125131E+00, -1.566669E+01
8636,  4.125134E+00, -1.566669E+01
8637,  4.125138E+00, -1.566670E+01
8638,  4.125126E+00, -1.566669E+01
8639,  4.125131E+00, -1.566669E+01
8640,  4.125134E+00, -1.566669E+01
8641,  4.125128E+00, -1.566669E+01
8642,  4.125123E+00, -1.566668E+01
8643,  4.125125E+00, -1.566668E+01
8644,  4.125132E+00, -1.566669E+01
8645,  4.125127E+00, -1.566669E+01
8646,  4.125125E+00, -1.566668E+01
8647,  4.125126E+00, -1.566669E+01
8648,  4.125132E+00, -1.566669E+01
8649,  4.125130E+00, -1.566669E+01
8650,  4.125130E+00, -1.566669E+01
8651,  4.125128E+00, -1.566669E+01
8652,  4.125129E+00, -1.566669E+01
8653,  4.125133E+00, -1.566669E+01
8654,  4.125131E+00, -1.566669E+01
8655,  4.125127E+00, -1.566669E+01
8656,  4.125134E+00, -1.566669E+01
8657,  4.125133E+00, -1.566669E+01
8658,  4.125132E+00, -1.566669E+01
8659,  4.125128E+00, -1.566669E+01
8660,  4.125137E+00, -1.566670E+01
